"path","category","purpose","runtime","extension","status","evidence"
"src/components/store/ProductOverview.tsx","component","UI component","client-only",".tsx","active","src/components/store/ProductOverview.tsx"
"src/components/store/ProductPurchaseSection.tsx","component","UI component","client-only",".tsx","active","src/components/store/ProductPurchaseSection.tsx"
"src/components/store/ProductSlider.tsx","component","UI component","client-only",".tsx","active","src/components/store/ProductSlider.tsx"
"src/components/store/ProductTabs.tsx","component","UI component","client-only",".tsx","active","src/components/store/ProductTabs.tsx"
"src/components/store/ProductVariants.tsx","component","UI component","client-only",".tsx","active","src/components/store/ProductVariants.tsx"
"src/components/store/RelatedProductsStories.tsx","component","UI component","client-only",".tsx","active","src/components/store/RelatedProductsStories.tsx"
"src/components/store/ReviewsCarousel.tsx","component","UI component","client-only",".tsx","active","src/components/store/ReviewsCarousel.tsx"
"src/components/store/ScrollReveal.tsx","component","UI component","client-only",".tsx","active","src/components/store/ScrollReveal.tsx"
"src/components/store/Skeletons.tsx","component","UI component","shared-or-client",".tsx","active","src/components/store/Skeletons.tsx"
"src/components/store/SpecialDeals.tsx","component","UI component","client-only",".tsx","active","src/components/store/SpecialDeals.tsx"
"src/components/store/StoreContainer.tsx","component","UI component","client-only",".tsx","active","src/components/store/StoreContainer.tsx"
"src/components/stories/StoryList.tsx","component","UI component","client-only",".tsx","active","src/components/stories/StoryList.tsx"
"src/components/stories/StoryViewer.tsx","component","UI component","client-only",".tsx","active","src/components/stories/StoryViewer.tsx"
"src/components/super-admin/CollaboratorsTab.tsx","component","UI component","client-only",".tsx","active","src/components/super-admin/CollaboratorsTab.tsx"
"src/components/super-admin/PlatformBlogEditor.tsx","component","UI component","client-only",".tsx","active","src/components/super-admin/PlatformBlogEditor.tsx"
"src/lib/admin-roles.ts","library","Shared library/helper","server-only",".ts","active","src/lib/admin-roles.ts"
"src/lib/ai-gateway.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-gateway.ts"
"src/lib/ai-model-resolver.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-model-resolver.ts"
"src/lib/ai-pricing.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-pricing.ts"
"src/lib/ai-provider/client.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-provider/client.ts"
"src/lib/ai-provider/config.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-provider/config.ts"
"src/lib/ai-provider/errors.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-provider/errors.ts"
"src/lib/ai-provider/types.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-provider/types.ts"
"src/lib/ai-provider/usage.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-provider/usage.ts"
"src/lib/ai-vision.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai-vision.ts"
"src/lib/ai/store-seed/blog.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/blog.ts"
"src/lib/ai/store-seed/blueprint.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/blueprint.ts"
"src/lib/ai/store-seed/homepage.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/homepage.ts"
"src/lib/ai/store-seed/image-queries.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/image-queries.ts"
"src/lib/ai/store-seed/industry-rules.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/industry-rules.ts"
"src/lib/ai/store-seed/products.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/products.ts"
"src/lib/ai/store-seed/profile.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/profile.ts"
"src/lib/ai/store-seed/quick-seed.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/quick-seed.ts"
"src/lib/ai/store-seed/save-seed.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/save-seed.ts"
"src/lib/ai/store-seed/types.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/types.ts"
"src/lib/ai/store-seed/validators.ts","library","Shared library/helper","server-only",".ts","active","src/lib/ai/store-seed/validators.ts"
"src/lib/api-fetch.ts","library","Shared library/helper","server-only",".ts","active","src/lib/api-fetch.ts"
"src/lib/auth.ts","library","Shared library/helper","server-only",".ts","active","src/lib/auth.ts"
"src/lib/bale.ts","library","Shared library/helper","server-only",".ts","active","src/lib/bale.ts"
"src/lib/cache-keys.ts","library","Shared library/helper","server-only",".ts","active","src/lib/cache-keys.ts"
"src/lib/cached-queries.ts","library","Shared library/helper","server-only",".ts","active","src/lib/cached-queries.ts"
"src/lib/clear-demo-data.ts","library","Shared library/helper","server-only",".ts","active","src/lib/clear-demo-data.ts"
"src/lib/colors.ts","library","Shared library/helper","server-only",".ts","active","src/lib/colors.ts"
"src/lib/content-calendar-data.ts","library","Shared library/helper","server-only",".ts","active","src/lib/content-calendar-data.ts"
"src/lib/crypto.ts","library","Shared library/helper","server-only",".ts","active","src/lib/crypto.ts"
"src/lib/demo-data.ts","library","Shared library/helper","server-only",".ts","active","src/lib/demo-data.ts"
"src/lib/demo-product.ts","library","Shared library/helper","server-only",".ts","active","src/lib/demo-product.ts"
"src/lib/digipay.ts","library","Shared library/helper","server-only",".ts","active","src/lib/digipay.ts"
"src/lib/export.ts","library","Shared library/helper","server-only",".ts","active","src/lib/export.ts"
"src/lib/idempotency.ts","library","Shared library/helper","server-only",".ts","active","src/lib/idempotency.ts"
"src/lib/import-worker.ts","library","Shared library/helper","server-only",".ts","active","src/lib/import-worker.ts"
"src/lib/invalidate.ts","library","Shared library/helper","server-only",".ts","active","src/lib/invalidate.ts"
"src/lib/jalali.ts","library","Shared library/helper","server-only",".ts","active","src/lib/jalali.ts"
"src/lib/loyalty.ts","library","Shared library/helper","server-only",".ts","active","src/lib/loyalty.ts"
"src/lib/marketing-cms.ts","library","Shared library/helper","server-only",".ts","active","src/lib/marketing-cms.ts"
"src/lib/minimal-image.ts","library","Shared library/helper","server-only",".ts","active","src/lib/minimal-image.ts"
"src/lib/mock-data.ts","library","Shared library/helper","server-only",".ts","active","src/lib/mock-data.ts"
"src/lib/occasions.ts","library","Shared library/helper","server-only",".ts","active","src/lib/occasions.ts"
"src/lib/openrouter-fetch.ts","library","Shared library/helper","server-only",".ts","active","src/lib/openrouter-fetch.ts"
"src/lib/parse-ai-json.ts","library","Shared library/helper","server-only",".ts","active","src/lib/parse-ai-json.ts"
"src/lib/perf-logger.ts","library","Shared library/helper","server-only",".ts","active","src/lib/perf-logger.ts"
"src/lib/platform-auth.ts","library","Shared library/helper","server-only",".ts","active","src/lib/platform-auth.ts"
"src/lib/prisma-tenant-extension.ts","library","Shared library/helper","server-only",".ts","active","src/lib/prisma-tenant-extension.ts"
"src/lib/prisma.ts","library","Shared library/helper","server-only",".ts","active","src/lib/prisma.ts"
"src/lib/product-embedding.ts","library","Shared library/helper","server-only",".ts","active","src/lib/product-embedding.ts"
"src/lib/product-search.ts","library","Shared library/helper","server-only",".ts","active","src/lib/product-search.ts"
"src/lib/queue.ts","library","Shared library/helper","server-only",".ts","active","src/lib/queue.ts"
"src/lib/rate-limiter.ts","library","Shared library/helper","server-only",".ts","active","src/lib/rate-limiter.ts"
"src/lib/redis.ts","library","Shared library/helper","server-only",".ts","active","src/lib/redis.ts"
"src/lib/sanitize-html.ts","library","Shared library/helper","server-only",".ts","active","src/lib/sanitize-html.ts"
"src/lib/seo-geo.ts","library","Shared library/helper","server-only",".ts","active","src/lib/seo-geo.ts"
"src/lib/sms.ts","library","Shared library/helper","server-only",".ts","active","src/lib/sms.ts"
"src/lib/store-home-data.ts","library","Shared library/helper","server-only",".ts","active","src/lib/store-home-data.ts"
"src/lib/story-media.ts","library","Shared library/helper","server-only",".ts","active","src/lib/story-media.ts"
"src/lib/telegram.ts","library","Shared library/helper","server-only",".ts","active","src/lib/telegram.ts"
"src/lib/tenant.ts","library","Shared library/helper","server-only",".ts","active","src/lib/tenant.ts"
"src/lib/theme-color-from-prompt.ts","library","Shared library/helper","server-only",".ts","active","src/lib/theme-color-from-prompt.ts"
"src/lib/tipax.ts","library","Shared library/helper","server-only",".ts","active","src/lib/tipax.ts"
"src/lib/validate-ai-output.ts","library","Shared library/helper","server-only",".ts","active","src/lib/validate-ai-output.ts"
"src/lib/validate-ai-request.ts","library","Shared library/helper","server-only",".ts","active","src/lib/validate-ai-request.ts"
"src/lib/validate-url.ts","library","Shared library/helper","server-only",".ts","active","src/lib/validate-url.ts"
"src/lib/wholesale.ts","library","Shared library/helper","server-only",".ts","active","src/lib/wholesale.ts"
"src/middleware.ts","source-other","Project file (.ts)","shared",".ts","active","src/middleware.ts"
"src/store/cartStore.ts","client-state","Project file (.ts)","shared",".ts","active","src/store/cartStore.ts"
"src/store/favoritesStore.ts","client-state","Project file (.ts)","shared",".ts","active","src/store/favoritesStore.ts"
"src/types/about-us.ts","client-state","Project file (.ts)","shared",".ts","active","src/types/about-us.ts"
"src/types/contact-us.ts","client-state","Project file (.ts)","shared",".ts","active","src/types/contact-us.ts"
"src/types/footer.ts","client-state","Project file (.ts)","shared",".ts","active","src/types/footer.ts"
"src/types/header.ts","client-state","Project file (.ts)","shared",".ts","active","src/types/header.ts"
"src/types/index.ts","client-state","Project file (.ts)","shared",".ts","active","src/types/index.ts"
"src/utils/numberToWords.ts","source-other","Project file (.ts)","shared",".ts","active","src/utils/numberToWords.ts"
"test-loremflickr.js","other","Project file (.js)","shared",".js","active","test-loremflickr.js"
"test-prisma.js","other","Project file (.js)","shared",".js","active","test-prisma.js"
"tsconfig.json","config","Project configuration","build-time",".json","active","tsconfig.json"
